,Positive,Neutral,Negative,Compound
6964,0.0,1.0,0.0,0.0
6965,0.0,0.476,0.524,-0.296
6966,0.0,1.0,0.0,0.0
6967,0.457,0.543,0.0,0.6369
6968,0.0,1.0,0.0,0.0
6969,0.0,1.0,0.0,0.0
6970,0.0,1.0,0.0,0.0
6971,0.0,1.0,0.0,0.0
6972,0.0,1.0,0.0,0.0
6973,1.0,0.0,0.0,0.34
6974,0.0,1.0,0.0,0.0
6975,0.0,1.0,0.0,0.0
6976,0.0,1.0,0.0,0.0
6977,0.583,0.417,0.0,0.6369
6978,1.0,0.0,0.0,0.4404
6979,0.0,1.0,0.0,0.0
6980,0.0,1.0,0.0,0.0
6981,0.0,1.0,0.0,0.0
6982,0.0,1.0,0.0,0.0
6983,0.0,1.0,0.0,0.0
6984,0.0,1.0,0.0,0.0
6985,0.0,0.0,0.0,0.0
6986,0.0,1.0,0.0,0.0
6987,0.0,1.0,0.0,0.0
6988,0.737,0.263,0.0,0.4215
6989,0.583,0.417,0.0,0.6369
6990,0.643,0.357,0.0,0.5574
6991,0.329,0.671,0.0,0.4479
6992,0.0,1.0,0.0,0.0
6993,1.0,0.0,0.0,0.5994
6994,0.0,0.863,0.137,-0.4019
6995,0.0,1.0,0.0,0.0
6996,0.0,1.0,0.0,0.0
6997,0.0,1.0,0.0,0.0
6998,0.0,1.0,0.0,0.0
6999,0.0,0.719,0.281,-0.5994
7000,0.126,0.874,0.0,0.0772
7001,0.0,1.0,0.0,0.0
7002,0.583,0.417,0.0,0.6369
7003,0.0,1.0,0.0,0.0
7004,0.0,1.0,0.0,0.0
7005,0.0,1.0,0.0,0.0
7006,0.0,1.0,0.0,0.0
7007,0.512,0.488,0.0,0.6369
7008,0.363,0.637,0.0,0.9221
7009,0.0,1.0,0.0,0.0
7010,0.0,1.0,0.0,0.0
7011,0.0,1.0,0.0,0.0
7012,0.0,1.0,0.0,0.0
7013,0.0,1.0,0.0,0.0
7014,0.0,1.0,0.0,0.0
7015,0.0,1.0,0.0,0.0
7016,0.0,1.0,0.0,0.0
7017,0.0,1.0,0.0,0.0
7018,0.0,1.0,0.0,0.0
7019,0.804,0.196,0.0,0.6249
7020,0.804,0.196,0.0,0.6249
7021,1.0,0.0,0.0,0.6369
7022,0.0,1.0,0.0,0.0
7023,0.0,1.0,0.0,0.0
7024,0.0,1.0,0.0,0.0
7025,0.0,1.0,0.0,0.0
7026,0.0,1.0,0.0,0.0
7027,0.0,1.0,0.0,0.0
7028,0.0,1.0,0.0,0.0
7029,0.0,1.0,0.0,0.0
7030,0.0,1.0,0.0,0.0
7031,0.0,1.0,0.0,0.0
7032,0.0,0.645,0.355,-0.296
7033,0.0,1.0,0.0,0.0
7034,0.0,1.0,0.0,0.0
7035,0.0,1.0,0.0,0.0
7036,0.677,0.323,0.0,0.6369
7037,0.677,0.323,0.0,0.6369
7038,0.583,0.417,0.0,0.6369
7039,1.0,0.0,0.0,0.5994
7040,0.737,0.263,0.0,0.4215
7041,0.0,1.0,0.0,0.0
7042,0.808,0.192,0.0,0.6369
7043,0.0,1.0,0.0,0.0
7044,0.0,1.0,0.0,0.0
7045,1.0,0.0,0.0,0.6369
7046,0.677,0.323,0.0,0.6369
7047,0.808,0.192,0.0,0.6369
7048,1.0,0.0,0.0,0.4215
7049,0.0,1.0,0.0,0.0
7050,0.697,0.303,0.0,0.9545
7051,0.0,0.577,0.423,-0.296
7052,0.737,0.263,0.0,0.4215
7053,0.0,1.0,0.0,0.0
7054,0.302,0.698,0.0,0.0772
7055,0.0,1.0,0.0,0.0
7056,0.0,0.588,0.412,-0.2732
7057,0.0,1.0,0.0,0.0
7058,0.0,0.702,0.298,-0.5267
7059,0.0,1.0,0.0,0.0
7060,0.0,1.0,0.0,0.0
7061,0.0,0.294,0.706,-0.3412
7062,1.0,0.0,0.0,0.6249
7063,1.0,0.0,0.0,0.5994
7064,1.0,0.0,0.0,0.9736
7065,0.253,0.621,0.126,0.8271
7066,0.0,1.0,0.0,0.0
7067,0.0,1.0,0.0,0.0
7068,0.0,0.563,0.437,-0.4767
7069,0.0,1.0,0.0,0.0
7070,0.397,0.305,0.298,0.2422
7071,1.0,0.0,0.0,0.296
7072,0.737,0.263,0.0,0.4215
7073,0.0,1.0,0.0,0.0
7074,0.245,0.755,0.0,0.0772
7075,0.796,0.204,0.0,0.5994
7076,1.0,0.0,0.0,0.4404
7077,0.0,1.0,0.0,0.0
7078,0.286,0.714,0.0,0.4215
7079,0.0,0.645,0.355,-0.296
7080,0.0,1.0,0.0,0.0
7081,0.0,1.0,0.0,0.0
7082,0.677,0.323,0.0,0.6369
7083,0.0,1.0,0.0,0.0
7084,0.0,1.0,0.0,0.0
7085,0.512,0.488,0.0,0.6369
7086,0.0,1.0,0.0,0.0
7087,0.0,1.0,0.0,0.0
7088,0.0,1.0,0.0,0.0
7089,0.0,1.0,0.0,0.0
7090,0.0,1.0,0.0,0.0
7091,0.0,1.0,0.0,0.0
7092,0.744,0.256,0.0,0.4404
7093,0.0,1.0,0.0,0.0
7094,0.403,0.597,0.0,0.5222
7095,0.0,1.0,0.0,0.0
7096,0.0,1.0,0.0,0.0
7097,0.0,1.0,0.0,0.0
7098,0.0,1.0,0.0,0.0
7099,0.0,1.0,0.0,0.0
7100,0.0,1.0,0.0,0.0
7101,1.0,0.0,0.0,0.6369
7102,0.1,0.803,0.096,0.0258
7103,0.0,1.0,0.0,0.0
7104,0.0,1.0,0.0,0.0
7105,0.0,1.0,0.0,0.0
7106,0.16,0.59,0.251,-0.5733
7107,0.737,0.263,0.0,0.4215
7108,0.762,0.238,0.0,0.7506
7109,0.0,1.0,0.0,0.0
7110,0.0,1.0,0.0,0.0
7111,0.135,0.706,0.159,-0.1027
7112,0.732,0.268,0.0,0.802
7113,0.135,0.706,0.159,-0.1027
7114,0.732,0.268,0.0,0.802
7115,0.135,0.706,0.159,-0.1027
7116,0.732,0.268,0.0,0.802
7117,0.0,1.0,0.0,0.0
7118,0.0,1.0,0.0,0.0
7119,0.0,1.0,0.0,0.0
7120,0.0,1.0,0.0,0.0
7121,0.0,1.0,0.0,0.0
7122,0.0,1.0,0.0,0.0
7123,0.0,1.0,0.0,0.0
7124,0.677,0.323,0.0,0.6369
7125,0.0,1.0,0.0,0.0
7126,0.0,1.0,0.0,0.0
7127,0.104,0.896,0.0,0.4404
7128,0.0,1.0,0.0,0.0
7129,0.0,1.0,0.0,0.0
7130,0.0,1.0,0.0,0.0
7131,0.0,1.0,0.0,0.0
7132,0.0,1.0,0.0,0.0
7133,0.0,1.0,0.0,0.0
7134,0.0,1.0,0.0,0.0
7135,0.0,1.0,0.0,0.0
7136,0.0,1.0,0.0,0.0
7137,0.375,0.625,0.0,0.6369
7138,0.796,0.204,0.0,0.5994
7139,0.796,0.204,0.0,0.5994
7140,0.0,1.0,0.0,0.0
7141,0.0,1.0,0.0,0.0
7142,0.0,1.0,0.0,0.0
7143,0.0,1.0,0.0,0.0
7144,0.0,1.0,0.0,0.0
7145,0.0,1.0,0.0,0.0
7146,0.0,1.0,0.0,0.0
7147,1.0,0.0,0.0,0.5994
7148,0.0,1.0,0.0,0.0
7149,0.0,1.0,0.0,0.0
7150,0.293,0.707,0.0,0.4404
7151,0.0,1.0,0.0,0.0
7152,0.0,1.0,0.0,0.0
7153,0.0,1.0,0.0,0.0
7154,0.0,1.0,0.0,0.0
7155,0.0,1.0,0.0,0.0
7156,0.184,0.816,0.0,0.6597
7157,0.0,1.0,0.0,0.0
7158,0.0,1.0,0.0,0.0
7159,0.205,0.795,0.0,0.2023
7160,0.583,0.417,0.0,0.6369
7161,0.677,0.323,0.0,0.6369
7162,0.0,1.0,0.0,0.0
7163,0.0,1.0,0.0,0.0
7164,0.0,1.0,0.0,0.0
7165,0.677,0.323,0.0,0.6369
7166,0.0,1.0,0.0,0.0
7167,0.808,0.192,0.0,0.6369
7168,0.0,1.0,0.0,0.0
7169,0.0,0.714,0.286,-0.3412
7170,0.508,0.492,0.0,0.4754
7171,0.0,1.0,0.0,0.0
7172,0.494,0.506,0.0,0.5994
7173,0.0,1.0,0.0,0.0
7174,0.0,1.0,0.0,0.0
7175,0.0,1.0,0.0,0.0
7176,0.0,1.0,0.0,0.0
7177,0.0,1.0,0.0,0.0
7178,0.0,1.0,0.0,0.0
7179,0.0,1.0,0.0,0.0
7180,0.722,0.278,0.0,0.6369
7181,0.677,0.323,0.0,0.6369
7182,0.0,1.0,0.0,0.0
7183,1.0,0.0,0.0,0.4215
7184,0.0,1.0,0.0,0.0
7185,0.184,0.816,0.0,0.6597
7186,0.381,0.619,0.0,0.5719
7187,0.0,1.0,0.0,0.0
7188,0.0,1.0,0.0,0.0
7189,0.0,1.0,0.0,0.0
7190,0.375,0.625,0.0,0.5859
7191,0.0,1.0,0.0,0.0
7192,0.0,1.0,0.0,0.0
7193,0.0,1.0,0.0,0.0
7194,0.0,1.0,0.0,0.0
7195,0.0,0.675,0.325,-0.3412
7196,0.0,1.0,0.0,0.0
7197,0.0,1.0,0.0,0.0
7198,0.0,1.0,0.0,0.0
7199,0.0,0.645,0.355,-0.296
7200,0.096,0.904,0.0,0.5106
7201,0.375,0.625,0.0,0.6369
7202,0.0,0.863,0.137,-0.4019
7203,0.0,1.0,0.0,0.0
7204,0.0,1.0,0.0,0.0
7205,0.0,1.0,0.0,0.0
7206,0.0,1.0,0.0,0.0
7207,0.583,0.417,0.0,0.6369
7208,1.0,0.0,0.0,0.4215
7209,0.0,0.804,0.196,-0.296
7210,0.0,0.0,0.0,0.0
7211,0.0,0.0,0.0,0.0
7212,0.0,1.0,0.0,0.0
7213,0.0,1.0,0.0,0.0
7214,1.0,0.0,0.0,0.4215
7215,0.0,1.0,0.0,0.0
7216,0.161,0.839,0.0,0.3612
7217,0.0,0.322,0.678,-0.2755
7218,0.0,1.0,0.0,0.0
7219,0.706,0.294,0.0,0.34
7220,0.0,1.0,0.0,0.0
7221,0.0,1.0,0.0,0.0
7222,0.0,1.0,0.0,0.0
7223,0.0,1.0,0.0,0.0
7224,0.492,0.508,0.0,0.4404
7225,0.737,0.263,0.0,0.4215
7226,1.0,0.0,0.0,0.4215
7227,0.0,1.0,0.0,0.0
7228,0.0,1.0,0.0,0.0
7229,0.0,1.0,0.0,0.0
7230,0.0,1.0,0.0,0.0
7231,0.0,1.0,0.0,0.0
7232,0.0,1.0,0.0,0.0
7233,0.0,1.0,0.0,0.0
7234,0.0,1.0,0.0,0.0
7235,0.0,1.0,0.0,0.0
7236,0.0,0.736,0.264,-0.5563
7237,0.412,0.588,0.0,0.4215
7238,0.0,1.0,0.0,0.0
7239,0.0,1.0,0.0,0.0
7240,0.0,0.417,0.583,-0.7906
7241,0.0,1.0,0.0,0.0
7242,0.0,0.775,0.225,-0.4404
7243,0.0,1.0,0.0,0.0
7244,0.0,1.0,0.0,0.0
7245,0.0,1.0,0.0,0.0
7246,0.0,1.0,0.0,0.0
7247,0.0,1.0,0.0,0.0
7248,0.0,1.0,0.0,0.0
7249,0.0,1.0,0.0,0.0
7250,0.0,1.0,0.0,0.0
7251,0.607,0.393,0.0,0.4754
7252,0.0,1.0,0.0,0.0
7253,0.333,0.667,0.0,0.8402
7254,0.583,0.417,0.0,0.6369
7255,0.0,1.0,0.0,0.0
7256,0.0,1.0,0.0,0.0
7257,0.437,0.345,0.218,0.891
7258,0.457,0.543,0.0,0.6369
7259,0.492,0.508,0.0,0.4404
7260,0.0,1.0,0.0,0.0
7261,0.0,0.899,0.101,-0.4019
7262,0.0,1.0,0.0,0.0
7263,0.0,1.0,0.0,0.0
7264,0.0,1.0,0.0,0.0
7265,0.677,0.323,0.0,0.6369
7266,0.744,0.256,0.0,0.4404
7267,0.457,0.543,0.0,0.6369
7268,0.0,1.0,0.0,0.0
7269,0.0,1.0,0.0,0.0
7270,0.0,1.0,0.0,0.0
7271,0.0,0.901,0.099,-0.296
7272,0.0,1.0,0.0,0.0
7273,0.412,0.588,0.0,0.6369
7274,0.0,1.0,0.0,0.0
7275,0.661,0.339,0.0,0.5994
7276,0.0,1.0,0.0,0.0
7277,0.0,1.0,0.0,0.0
7278,0.0,1.0,0.0,0.0
7279,0.0,1.0,0.0,0.0
7280,0.583,0.417,0.0,0.6369
7281,0.482,0.518,0.0,0.4199
7282,0.0,1.0,0.0,0.0
7283,0.0,1.0,0.0,0.0
7284,0.0,1.0,0.0,0.0
7285,0.796,0.204,0.0,0.5994
7286,0.0,0.577,0.423,-0.296
7287,0.0,1.0,0.0,0.0
7288,0.0,1.0,0.0,0.0
7289,0.0,1.0,0.0,0.0
7290,0.0,1.0,0.0,0.0
7291,0.0,1.0,0.0,0.0
7292,0.206,0.794,0.0,0.0772
7293,0.0,1.0,0.0,0.0
7294,0.0,1.0,0.0,0.0
7295,0.0,1.0,0.0,0.0
7296,0.0,1.0,0.0,0.0
7297,0.344,0.656,0.0,0.2732
7298,0.0,1.0,0.0,0.0
7299,0.139,0.861,0.0,0.8071
7300,0.0,1.0,0.0,0.0
7301,0.0,1.0,0.0,0.0
7302,0.0,1.0,0.0,0.0
7303,0.0,1.0,0.0,0.0
7304,0.0,1.0,0.0,0.0
7305,0.0,1.0,0.0,0.0
7306,0.457,0.543,0.0,0.6369
7307,0.0,1.0,0.0,0.0
7308,0.677,0.323,0.0,0.6369
7309,0.0,1.0,0.0,0.0
7310,0.0,1.0,0.0,0.0
7311,0.583,0.417,0.0,0.6369
7312,0.0,1.0,0.0,0.0
7313,0.312,0.688,0.0,0.9186
7314,0.0,1.0,0.0,0.0
7315,0.0,1.0,0.0,0.0
7316,0.583,0.417,0.0,0.6369
7317,0.0,1.0,0.0,0.0
7318,0.0,0.675,0.325,-0.5216
7319,0.0,1.0,0.0,0.0
7320,0.0,0.891,0.109,-0.296
7321,0.0,1.0,0.0,0.0
7322,0.0,0.577,0.423,-0.296
7323,0.0,1.0,0.0,0.0
7324,0.375,0.625,0.0,0.6369
7325,0.0,1.0,0.0,0.0
7326,0.0,1.0,0.0,0.0
7327,0.0,1.0,0.0,0.0
7328,0.0,1.0,0.0,0.0
7329,0.583,0.417,0.0,0.6369
7330,0.0,1.0,0.0,0.0
7331,0.0,1.0,0.0,0.0
7332,0.0,0.732,0.268,-0.296
7333,1.0,0.0,0.0,0.9736
7334,0.452,0.548,0.0,0.5106
7335,0.0,1.0,0.0,0.0
7336,0.0,1.0,0.0,0.0
7337,0.0,1.0,0.0,0.0
7338,0.457,0.543,0.0,0.6369
7339,0.0,0.0,1.0,-0.5423
7340,0.808,0.192,0.0,0.6369
7341,0.0,1.0,0.0,0.0
7342,0.0,1.0,0.0,0.0
7343,0.483,0.517,0.0,0.4215
7344,0.0,1.0,0.0,0.0
7345,0.0,1.0,0.0,0.0
7346,0.0,1.0,0.0,0.0
7347,0.808,0.192,0.0,0.6369
7348,0.0,1.0,0.0,0.0
7349,0.0,1.0,0.0,0.0
7350,0.0,1.0,0.0,0.0
7351,0.0,1.0,0.0,0.0
7352,1.0,0.0,0.0,0.5994
7353,0.0,1.0,0.0,0.0
7354,0.0,1.0,0.0,0.0
7355,0.091,0.909,0.0,0.6369
7356,0.455,0.545,0.0,0.3612
7357,0.0,1.0,0.0,0.0
7358,0.0,1.0,0.0,0.0
7359,0.706,0.294,0.0,0.34
7360,0.804,0.196,0.0,0.6249
7361,0.0,1.0,0.0,0.0
7362,0.0,1.0,0.0,0.0
7363,0.0,1.0,0.0,0.0
7364,0.211,0.789,0.0,0.4939
7365,0.0,1.0,0.0,0.0
7366,0.0,1.0,0.0,0.0
7367,0.113,0.887,0.0,0.3182
7368,0.0,1.0,0.0,0.0
7369,0.239,0.625,0.137,0.4203
7370,0.0,1.0,0.0,0.0
7371,0.0,1.0,0.0,0.0
7372,0.0,1.0,0.0,0.0
7373,0.235,0.765,0.0,0.8591
7374,0.0,1.0,0.0,0.0
7375,0.375,0.625,0.0,0.6369
7376,0.0,1.0,0.0,0.0
7377,0.231,0.769,0.0,0.34
7378,0.737,0.263,0.0,0.4215
7379,0.737,0.263,0.0,0.4215
7380,0.247,0.753,0.0,0.3182
7381,0.247,0.753,0.0,0.3182
7382,0.623,0.377,0.0,0.5106
7383,0.0,1.0,0.0,0.0
7384,0.565,0.435,0.0,0.5994
7385,0.0,1.0,0.0,0.0
7386,0.0,1.0,0.0,0.0
7387,0.0,1.0,0.0,0.0
7388,0.0,0.732,0.268,-0.296
7389,0.0,1.0,0.0,0.0
7390,0.0,1.0,0.0,0.0
7391,0.0,1.0,0.0,0.0
7392,0.0,1.0,0.0,0.0
7393,0.0,1.0,0.0,0.0
7394,0.0,1.0,0.0,0.0
7395,0.0,1.0,0.0,0.0
7396,0.0,0.476,0.524,-0.296
7397,0.217,0.783,0.0,0.3612
7398,1.0,0.0,0.0,0.4404
7399,0.0,0.0,1.0,-0.1027
7400,0.0,0.0,1.0,-0.1027
7401,0.223,0.777,0.0,0.3182
7402,0.0,1.0,0.0,0.0
7403,0.098,0.902,0.0,0.0772
7404,0.0,1.0,0.0,0.0
7405,0.0,1.0,0.0,0.0
7406,0.677,0.323,0.0,0.6369
7407,0.0,1.0,0.0,0.0
7408,0.762,0.238,0.0,0.4927
7409,0.0,1.0,0.0,0.0
7410,0.677,0.323,0.0,0.6369
7411,0.0,1.0,0.0,0.0
7412,0.172,0.828,0.0,0.4019
7413,0.0,1.0,0.0,0.0
7414,0.0,1.0,0.0,0.0
7415,1.0,0.0,0.0,0.4215
7416,0.302,0.698,0.0,0.0772
7417,0.133,0.867,0.0,0.3182
7418,0.0,1.0,0.0,0.0
7419,0.0,1.0,0.0,0.0
7420,0.0,1.0,0.0,0.0
7421,0.0,1.0,0.0,0.0
7422,0.677,0.323,0.0,0.6369
7423,0.0,1.0,0.0,0.0
7424,0.0,1.0,0.0,0.0
7425,0.302,0.698,0.0,0.0772
7426,0.0,1.0,0.0,0.0
7427,1.0,0.0,0.0,0.5994
7428,0.0,1.0,0.0,0.0
7429,0.756,0.244,0.0,0.4754
7430,0.0,1.0,0.0,0.0
7431,0.512,0.488,0.0,0.6369
7432,0.0,1.0,0.0,0.0
7433,0.0,1.0,0.0,0.0
7434,0.0,1.0,0.0,0.0
7435,0.0,1.0,0.0,0.0
7436,0.181,0.744,0.074,0.8807
7437,0.0,0.345,0.655,-0.5849
7438,0.0,1.0,0.0,0.0
7439,0.0,1.0,0.0,0.0
7440,0.0,1.0,0.0,0.0
7441,0.623,0.377,0.0,0.5106
7442,0.173,0.827,0.0,0.3182
7443,0.173,0.827,0.0,0.3182
7444,0.173,0.827,0.0,0.3182
7445,0.22,0.78,0.0,0.5859
7446,0.737,0.263,0.0,0.4215
7447,0.0,1.0,0.0,0.0
7448,0.0,1.0,0.0,0.0
7449,0.0,1.0,0.0,0.0
7450,1.0,0.0,0.0,0.4215
7451,0.0,1.0,0.0,0.0
7452,0.0,1.0,0.0,0.0
7453,0.067,0.933,0.0,0.0772
7454,0.0,1.0,0.0,0.0
7455,0.444,0.556,0.0,0.34
7456,0.0,1.0,0.0,0.0
7457,0.0,1.0,0.0,0.0
7458,0.0,1.0,0.0,0.0
7459,0.0,1.0,0.0,0.0
7460,0.0,1.0,0.0,0.0
7461,0.0,1.0,0.0,0.0
7462,0.677,0.323,0.0,0.6369
7463,0.836,0.164,0.0,0.6249
7464,0.0,1.0,0.0,0.0
7465,0.0,1.0,0.0,0.0
7466,0.0,0.897,0.103,-0.3412
7467,0.0,1.0,0.0,0.0
7468,0.0,1.0,0.0,0.0
7469,0.0,1.0,0.0,0.0
7470,0.0,1.0,0.0,0.0
7471,0.0,1.0,0.0,0.0
7472,0.0,1.0,0.0,0.0
7473,0.429,0.571,0.0,0.7184
7474,0.0,1.0,0.0,0.0
7475,0.08,0.92,0.0,0.0772
7476,0.0,1.0,0.0,0.0
7477,0.0,1.0,0.0,0.0
7478,0.0,1.0,0.0,0.0
7479,0.677,0.323,0.0,0.6369
7480,0.0,0.721,0.279,-0.4767
7481,0.853,0.147,0.0,0.5859
7482,0.0,1.0,0.0,0.0
7483,0.0,1.0,0.0,0.0
7484,0.0,1.0,0.0,0.0
7485,0.0,0.746,0.254,-0.5267
7486,0.0,1.0,0.0,0.0
7487,0.0,1.0,0.0,0.0
7488,0.25,0.61,0.14,0.5574
7489,0.0,0.577,0.423,-0.296
7490,0.0,0.784,0.216,-0.296
7491,0.0,1.0,0.0,0.0
7492,0.0,1.0,0.0,0.0
7493,0.42,0.58,0.0,0.4404
7494,0.0,0.804,0.196,-0.5267
7495,0.0,0.891,0.109,-0.4019
7496,0.0,1.0,0.0,0.0
7497,0.0,1.0,0.0,0.0
7498,0.0,1.0,0.0,0.0
7499,0.133,0.867,0.0,0.4728
7500,0.069,0.776,0.155,-0.4404
7501,0.636,0.364,0.0,0.7906
7502,0.0,1.0,0.0,0.0
7503,0.0,1.0,0.0,0.0
7504,0.0,1.0,0.0,0.0
7505,0.0,1.0,0.0,0.0
7506,0.0,1.0,0.0,0.0
7507,0.294,0.706,0.0,0.3612
7508,0.0,1.0,0.0,0.0
7509,0.0,1.0,0.0,0.0
7510,0.0,1.0,0.0,0.0
7511,0.0,1.0,0.0,0.0
7512,0.0,1.0,0.0,0.0
7513,0.0,1.0,0.0,0.0
7514,0.0,1.0,0.0,0.0
7515,0.0,1.0,0.0,0.0
7516,0.0,1.0,0.0,0.0
7517,0.0,1.0,0.0,0.0
7518,0.0,1.0,0.0,0.0
7519,0.0,1.0,0.0,0.0
7520,0.0,1.0,0.0,0.0
7521,0.0,1.0,0.0,0.0
7522,0.0,1.0,0.0,0.0
7523,0.0,1.0,0.0,0.0
7524,0.0,0.858,0.142,-0.5106
7525,0.0,1.0,0.0,0.0
7526,0.0,1.0,0.0,0.0
7527,0.375,0.625,0.0,0.6369
7528,0.0,1.0,0.0,0.0
7529,1.0,0.0,0.0,0.4404
7530,0.0,0.577,0.423,-0.296
7531,0.0,0.577,0.423,-0.296
7532,0.0,1.0,0.0,0.0
7533,0.0,1.0,0.0,0.0
7534,0.737,0.263,0.0,0.4215
7535,1.0,0.0,0.0,0.9055
7536,0.126,0.874,0.0,0.0772
7537,0.0,1.0,0.0,0.0
7538,0.0,1.0,0.0,0.0
7539,1.0,0.0,0.0,0.5994
7540,0.0,1.0,0.0,0.0
7541,0.0,1.0,0.0,0.0
7542,0.0,1.0,0.0,0.0
7543,0.0,1.0,0.0,0.0
7544,0.0,1.0,0.0,0.0
7545,0.0,0.577,0.423,-0.296
7546,0.0,1.0,0.0,0.0
7547,0.677,0.323,0.0,0.6369
7548,0.0,1.0,0.0,0.0
7549,0.0,1.0,0.0,0.0
7550,0.0,1.0,0.0,0.0
7551,0.512,0.488,0.0,0.6369
7552,0.737,0.263,0.0,0.4215
7553,0.0,1.0,0.0,0.0
7554,0.0,1.0,0.0,0.0
7555,0.737,0.263,0.0,0.4215
7556,0.0,1.0,0.0,0.0
7557,0.0,1.0,0.0,0.0
7558,0.0,1.0,0.0,0.0
7559,0.0,1.0,0.0,0.0
7560,0.0,1.0,0.0,0.0
7561,0.0,0.588,0.412,-0.1027
7562,0.0,1.0,0.0,0.0
7563,0.0,1.0,0.0,0.0
7564,1.0,0.0,0.0,0.4215
7565,0.0,1.0,0.0,0.0
7566,0.085,0.915,0.0,0.0772
7567,0.0,1.0,0.0,0.0
7568,0.983,0.017,0.0,0.9954
7569,0.0,1.0,0.0,0.0
7570,0.737,0.263,0.0,0.4215
7571,1.0,0.0,0.0,0.4215
7572,0.08,0.92,0.0,0.5106
7573,0.0,1.0,0.0,0.0
7574,1.0,0.0,0.0,0.6369
7575,0.0,1.0,0.0,0.0
7576,0.737,0.263,0.0,0.4215
7577,0.0,1.0,0.0,0.0
7578,0.961,0.039,0.0,0.9932
7579,0.0,1.0,0.0,0.0
7580,0.744,0.256,0.0,0.4404
7581,1.0,0.0,0.0,0.4215
7582,0.227,0.773,0.0,0.6249
7583,0.0,1.0,0.0,0.0
7584,0.0,1.0,0.0,0.0
7585,0.0,1.0,0.0,0.0
7586,0.737,0.263,0.0,0.4215
7587,0.512,0.488,0.0,0.6369
7588,0.0,1.0,0.0,0.0
7589,1.0,0.0,0.0,0.4404
7590,0.871,0.129,0.0,0.6956
7591,0.0,1.0,0.0,0.0
7592,0.0,1.0,0.0,0.0
7593,0.0,1.0,0.0,0.0
7594,0.0,1.0,0.0,0.0
7595,0.0,1.0,0.0,0.0
7596,0.0,1.0,0.0,0.0
7597,0.0,1.0,0.0,0.0
7598,0.0,1.0,0.0,0.0
7599,0.0,1.0,0.0,0.0
7600,0.0,1.0,0.0,0.0
7601,0.583,0.417,0.0,0.4201
7602,0.375,0.625,0.0,0.6369
7603,0.0,1.0,0.0,0.0
7604,0.0,1.0,0.0,0.0
7605,0.0,1.0,0.0,0.0
7606,0.0,0.417,0.583,-0.4215
7607,0.0,0.715,0.285,-0.611
7608,0.0,0.715,0.285,-0.611
7609,0.0,0.715,0.285,-0.611
7610,0.0,1.0,0.0,0.0
7611,0.252,0.748,0.0,0.4019
7612,0.178,0.822,0.0,0.0772
7613,0.369,0.631,0.0,0.6249
7614,0.0,1.0,0.0,0.0
7615,0.0,1.0,0.0,0.0
7616,0.0,1.0,0.0,0.0
7617,1.0,0.0,0.0,0.4215
7618,0.0,1.0,0.0,0.0
7619,0.0,1.0,0.0,0.0
7620,0.0,0.656,0.344,-0.2732
7621,0.744,0.256,0.0,0.4404
7622,0.0,1.0,0.0,0.0
7623,0.0,1.0,0.0,0.0
7624,0.0,1.0,0.0,0.0
7625,0.0,1.0,0.0,0.0
7626,0.318,0.682,0.0,0.4215
7627,0.0,0.577,0.423,-0.296
7628,1.0,0.0,0.0,0.4215
7629,0.0,1.0,0.0,0.0
7630,0.0,1.0,0.0,0.0
7631,0.0,1.0,0.0,0.0
7632,0.0,1.0,0.0,0.0
7633,0.049,0.951,0.0,0.0772
7634,0.0,1.0,0.0,0.0
7635,0.0,1.0,0.0,0.0
7636,0.677,0.323,0.0,0.6369
7637,0.0,1.0,0.0,0.0
7638,0.737,0.263,0.0,0.4215
7639,0.0,1.0,0.0,0.0
7640,0.0,1.0,0.0,0.0
7641,0.0,1.0,0.0,0.0
7642,1.0,0.0,0.0,0.4404
7643,1.0,0.0,0.0,0.4215
7644,0.0,1.0,0.0,0.0
7645,0.0,1.0,0.0,0.0
7646,0.0,1.0,0.0,0.0
7647,0.0,1.0,0.0,0.0
7648,1.0,0.0,0.0,0.5994
7649,0.0,1.0,0.0,0.0
7650,0.0,1.0,0.0,0.0
7651,0.0,1.0,0.0,0.0
7652,1.0,0.0,0.0,0.5994
7653,0.0,1.0,0.0,0.0
7654,0.0,1.0,0.0,0.0
7655,0.0,1.0,0.0,0.0
7656,0.0,0.609,0.391,-0.4951
7657,0.0,1.0,0.0,0.0
7658,0.187,0.813,0.0,0.3182
7659,1.0,0.0,0.0,0.4215
7660,0.0,1.0,0.0,0.0
7661,0.0,1.0,0.0,0.0
7662,0.0,1.0,0.0,0.0
7663,0.0,1.0,0.0,0.0
7664,0.0,1.0,0.0,0.0
7665,0.115,0.885,0.0,0.0772
7666,0.762,0.238,0.0,0.4927
7667,0.796,0.204,0.0,0.5994
7668,0.0,1.0,0.0,0.0
7669,0.0,1.0,0.0,0.0
7670,0.0,1.0,0.0,0.0
7671,0.0,0.233,0.767,-0.5106
7672,0.0,1.0,0.0,0.0
7673,0.0,1.0,0.0,0.0
7674,0.0,1.0,0.0,0.0
7675,0.0,1.0,0.0,0.0
7676,0.42,0.58,0.0,0.4404
7677,0.412,0.588,0.0,0.4215
7678,0.0,0.866,0.134,-0.3566
7679,0.0,1.0,0.0,0.0
7680,0.0,1.0,0.0,0.0
7681,0.0,1.0,0.0,0.0
7682,0.0,1.0,0.0,0.0
7683,0.0,1.0,0.0,0.0
